lon_deg,lat_deg,ele_m,agl_m,pitch_deg,heading_deg,roll_deg,vx_east,vy_up,vz_south,p_deg_s,q_deg_s,r_deg_s,aileron_cmd,elevator_cmd,rudder_cmd
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.028029686694543393,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.024852108930726185,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.023228423671312816,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.021705572984145556,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.020571958800285284,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.020013453883532577,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.017722188785473728,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.017645176433580812,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.017587158917045705,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.017572489667106766,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.017510715002476623,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.017461645650971417,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.017370036756165448,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.017318431086167634,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.01730292252243408,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.017257623199182753,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.017232477920832535,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.017185292481625876,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.017160846429205356,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.017114595968728073,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.017084582034217977,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.017039068996717636,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.017007998410219785,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.016963460969773317,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.01693066320110823,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.01688612465148875,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.01685110225689313,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.016804411321847065,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.016772389670135918,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.016723486784534627,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.016692333884498083,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.016645346211664178,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.016612487672495173,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.01654946107845317,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.01653016747867863,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.016411457405330666,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.01632372903948881,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.016252828961354472,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.01618464221937346,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.016162280039630886,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.01610726065454901,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.016092839849517517,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.016038452899494557,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.01601239715955592,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.01595966356660344,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.015931297170459713,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.01587599909699898,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.015843899117792208,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.015787756531962207,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.01576756111758852,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.015720221464503057,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.015679457251144415,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.015630368116201904,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.01560181863645574,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.015552993553712835,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.015524787908941021,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.015475131332548745,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.015446753760893349,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.015392681008328883,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.015362294073187248,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.015305652083443526,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.015289138401749084,,
12.738998720029693,47.825716547906296,2520.779757122659,1740.9395751953125,8.27277946472168,-132.4178466796875,7.916060924530029,-29.045413970947266,1.9908398389816284,27.477092742919922,0.800124324590142,0.17546679938547388,2.123759383729901,-0.015235245946588025,,
