lon_deg,lat_deg,ele_m,agl_m,pitch_deg,heading_deg,roll_deg,vx_east,vy_up,vz_south,p_deg_s,q_deg_s,r_deg_s,aileron_cmd,elevator_cmd,rudder_cmd
12.992780784068746,47.84394084606905,976.2073858008148,562.93798828125,5.4537553787231445,-19.767513275146484,-1.9971745014190674,-11.737202644348145,-0.6277620196342468,-33.35472869873047,0.15331786994908447,-0.6975833882718282,-0.16873580804098498,-1.0,,
12.992641767225676,47.844199991713594,975.6306073526314,562.548583984375,6.013327121734619,-20.498689651489258,-12.900812149047852,-12.79726791381836,-0.9630447030067444,-33.92683792114258,-14.828385084327287,0.605206413768728,-1.4164233924577938,-0.6601732898112775,,
12.992597842100558,47.84427658736292,975.4471969700662,562.4216918945312,5.899500846862793,-20.936716079711914,-15.805323600769043,-13.382286071777344,-0.9300391674041748,-33.981910705566406,-10.24171156608321,-0.29724014768415524,-2.302366055761384,-0.7850198524996964,,
12.992530087199775,47.84438823537316,975.1624965000914,562.2208862304688,5.506039619445801,-22.159221649169922,-19.98777961730957,-14.362921714782715,-1.0643583536148071,-33.9959831237793,-11.855069696158276,0.4833671514765133,-4.592187188451571,-0.6077263285790131,,
12.992456983935536,47.844499781803975,974.8090295189944,561.9534301757812,5.042485237121582,-24.21192741394043,-24.08953285217285,-15.565959930419922,-1.2804518938064575,-33.90358352661133,-10.11027225946913,1.2935424195954464,-6.574136477086374,-0.5424263809595821,,
12.992399549595705,47.84458095434917,974.4948852373996,561.70361328125,4.596400737762451,-26.121601104736328,-26.842857360839844,-16.59028434753418,-1.4753351211547852,-33.752159118652344,-9.57902697601471,1.7568008538252076,-7.601525848076876,-0.4917002445001013,,
12.992314030085184,47.84469191528718,973.9665440788,561.2659912109375,3.841209888458252,-29.102766036987305,-30.46637725830078,-18.191776275634766,-1.8023627996444702,-33.40971374511719,-9.211961510960823,2.3451956107255953,-8.425037487437082,-0.3979980919778078,,
12.992242680366806,47.84477620401039,973.4720467573128,560.843017578125,3.1684324741363525,-31.52241325378418,-32.94425964355469,-19.56389617919922,-2.0940699577331543,-33.029170989990234,-8.03762659639302,2.595288536714313,-8.62161716193922,-0.405123100125792,,
12.992174880730108,47.844850120073446,972.9562710666556,560.39208984375,2.5407495498657227,-33.71634292602539,-35.092315673828125,-20.85706901550293,-2.405987024307251,-32.60683822631836,-8.197368499380339,3.0178695658986516,-8.664573075403075,-0.3773181697276914,,
12.99206285357966,47.844960731963944,972.0042729788057,559.5413818359375,1.6103860139846802,-37.12803268432617,-38.26212692260742,-22.956974029541016,-2.9545795917510986,-31.793622970581055,-7.850758597116995,3.5790283031533785,-8.577043347415716,-0.3055601328615974,,
12.991940872038471,47.84506727046095,970.8367390996647,558.4771728515625,0.6462872624397278,-40.53298568725586,-40.97261047363281,-25.158702850341797,-3.576335906982422,-30.776975631713867,-6.661122778147894,3.9934895180750414,-8.583785597900164,-0.2972301258672707,,
12.991848635871879,47.84513970590207,969.8673991480454,557.581787109375,-0.0468018464744091,-42.99654006958008,-42.72450256347656,-26.740808486938477,-4.065889835357666,-29.94437026977539,-6.516836739478668,4.453691869538045,-8.742982793301175,-0.25370940653743074,,
12.991711546917006,47.84523643465733,968.2989227498315,556.1177978515625,-1.0509965419769287,-46.56653594970703,-44.921138763427734,-28.978843688964844,-4.793755531311035,-28.608844757080078,-5.81507749094217,4.980279390865341,-9.069645981867144,-0.17296852574369553,,
12.991599025620724,47.84530732076328,966.9106213898117,554.8109741210938,-1.8993327617645264,-49.399105072021484,-46.16566467285156,-30.721210479736328,-5.37399959564209,-27.432634353637695,-4.404943101884371,5.200980732195024,-9.335491458516026,-0.1887864486823275,,
12.991027824608446,47.84557694954854,958.7012147406759,546.91357421875,-5.67497444152832,-63.05451965332031,-51.19505310058594,-38.23332977294922,-8.197214126586914,-20.6199893951416,-4.93163478359651,7.14928237454423,-9.383690395941514,0.07792336306831306,,
12.990882776737697,47.84562591024327,956.3629175709682,544.4267578125,-6.453537940979004,-66.23638153076172,-51.768798828125,-39.85136795043945,-8.828536987304688,-18.64132308959961,-0.5904833006825307,7.023996641485509,-9.233802748379231,0.02311469501087956,,
12.99072840362481,47.84567066636112,953.7922197806474,541.7084350585938,-7.265007019042969,-69.4675521850586,-51.505645751953125,-41.42509841918945,-9.45352840423584,-16.49635887145996,-0.5502366778024951,7.24564823288347,-9.233737861582116,0.08284712668594278,,
12.99065177979341,47.84569028914407,952.4873676684492,540.3340454101562,-7.625678062438965,-71.05684661865234,-51.30607223510742,-42.15067672729492,-9.741035461425781,-15.419476509094238,0.12293218594090924,7.426188915667125,-9.225768738368004,0.005414112841496812,,
12.990489850028116,47.84572644182346,949.6756571130109,537.3829345703125,-8.264566421508789,-74.3963851928711,-50.915199279785156,-43.57173538208008,-10.30216121673584,-13.124332427978516,-0.7356704974353762,7.926431116705213,-8.940710793357521,0.16807552337149148,,
12.990411467548238,47.84574146923873,948.2926195088985,535.9359130859375,-8.508404731750488,-75.98506164550781,-50.664695739746094,-44.212772369384766,-10.533796310424805,-11.981575965881348,0.905236667048407,7.9746377380935165,-8.829582761787767,0.05158159369484935,,
12.990261960292052,47.84576582682138,945.6274908329085,533.1549072265625,-8.90477180480957,-78.96654510498047,-49.99757766723633,-45.34221267700195,-10.921941757202148,-9.781172752380371,0.13226331824463092,8.228983737501036,-8.611626302730784,0.19293775697174959,,
12.990098233472334,47.845786252244935,942.6799845924439,530.0894775390625,-9.178324699401855,-82.14673614501953,-49.24330139160156,-46.44837951660156,-11.246796607971191,-7.318106651306152,1.8066110755645832,8.329596692843555,-8.309255535721611,0.18460696156486667,,
12.989941402161572,47.845799937186825,939.8481073958569,527.1529541015625,-9.339924812316895,-85.11587524414062,-48.29545211791992,-47.37666702270508,-11.461954116821289,-4.92795467376709,1.882469504364272,8.458956206855365,-8.102937719010328,0.21101066340417524,,
12.989856530187335,47.8458050077818,938.3175593327544,525.569091796875,-9.37798023223877,-86.69401550292969,-47.752105712890625,-47.826358795166016,-11.538639068603516,-3.6243016719818115,2.2292166507412516,8.52234121612673,-7.952467797821301,0.1562591106376026,,
12.989673950303324,47.84581052236143,935.0428708631013,522.1873779296875,-9.320128440856934,-90.01448059082031,-46.63132095336914,-48.67036437988281,-11.618257522583008,-0.8122434020042419,1.677415165927736,8.746855510560573,-7.460272413399135,0.2931030468738748,,
12.989492300665514,47.84580888302193,931.8298827547613,518.8782348632812,-9.098947525024414,-93.20576477050781,-45.27156448364258,-49.343013763427734,-11.547057151794434,2.0224976539611816,3.6416686083618,8.728563410189633,-7.26532771542957,0.26528451474535947,,
12.989359775957363,47.84580327229747,929.5300952332119,516.5123291015625,-8.865180015563965,-95.49433135986328,-44.2108154296875,-49.73023223876953,-11.414729118347168,4.08108377456665,3.378356278121346,8.837449432164329,-7.115397379184974,0.27922310426697194,,
12.989192146182592,47.84579096391831,926.6904269244164,513.5904541015625,-8.452554702758789,-98.3366928100586,-42.89561462402344,-50.096038818359375,-11.14266586303711,6.678760051727295,3.617285259911678,8.9467059919015,-6.841339453832797,0.327866526939101,,
12.989031128153261,47.84577372349357,924.0542289878134,510.8837585449219,-7.947281360626221,-101.00506591796875,-41.53124237060547,-50.31509780883789,-10.761813163757324,9.167337417602539,4.373154120826663,8.96967847940119,-6.653856737531471,0.33578015859993043,,
12.988841707609339,47.84574668439922,921.0954509131525,507.8529357910156,-7.227474212646484,-104.07806396484375,-39.854713439941406,-50.408992767333984,-10.170784950256348,12.06167984008789,4.589347964190961,9.031497667805331,-6.411716286170764,0.4018310487058421,,
12.98866376853337,47.84571466262848,918.4851681563068,505.1854248046875,-6.4313812255859375,-106.90148162841797,-38.11964797973633,-50.33314514160156,-9.461246490478516,14.741889953613281,5.5803132169982534,9.017687879077211,-6.2875532654568635,0.40950881296595815,,
12.988575073876495,47.84569630219869,917.2552718151617,503.93084716796875,-5.993307590484619,-108.29116821289062,-37.21781921386719,-50.237762451171875,-9.054847717285156,16.054004669189453,5.713337554386599,9.034336465179116,-6.2072157266655275,0.36089428181439753,,
12.98840694467763,47.845657090160785,915.0718703621123,501.7076110839844,-5.059577465057373,-110.87847137451172,-35.59817123413086,-49.956119537353516,-8.19653606414795,18.487350463867188,5.1170833841856425,9.1259036887396,-5.832199921417746,0.4706577546728548,,
12.988216752179625,47.845605803256156,912.8644846725897,499.2691345214844,-3.8367936611175537,-113.69052124023438,-33.66498565673828,-49.464717864990234,-7.0531229972839355,21.165847778320312,6.686269400237766,9.04186589496541,-5.51981268199075,0.4658890943775984,,
